,Unnamed: 0,Original Label,ANGER,LOVE,SADNESS,SURPRISE,JOY,FEAR,Predicted Label
737,737,joy,0.242,0.242,0.261,0.242,0.242,0.242,sadness
738,738,joy,0.165,0.165,0.177,0.165,0.165,0.165,sadness
739,739,surprise,0.133,0.133,0.143,0.133,0.133,0.133,sadness
740,740,joy,0.137,0.137,0.147,0.137,0.137,0.137,sadness
741,741,joy,0.279,0.279,0.3,0.279,0.279,0.279,sadness
742,742,joy,0.387,0.387,0.418,0.387,0.387,0.387,sadness
743,743,anger,0.13,0.13,0.139,0.13,0.13,0.13,sadness
744,744,sadness,0.395,0.395,0.483,0.395,0.395,0.395,sadness
745,745,joy,0.334,0.334,0.361,0.334,0.334,0.334,sadness
746,746,surprise,0.307,0.307,0.333,0.307,0.307,0.307,sadness
747,747,surprise,0,0,0,0,0,0,not found
748,748,fear,0,0,0,0,0,0,not found
749,749,joy,0.312,0.312,0.355,0.312,0.312,0.312,sadness
750,750,fear,0.196,0.196,0.21,0.196,0.196,0.196,sadness
751,751,anger,0.205,0.205,0.22,0.205,0.205,0.205,sadness
752,752,joy,0,0,0,0,0,0,not found
753,753,anger,0,0,0,0,0,0,not found
754,754,joy,0,0,0,0,0,0,not found
755,755,anger,0.125,0.125,0.133,0.125,0.125,0.125,sadness
756,756,sadness,0.294,0.294,0.317,0.294,0.294,0.294,sadness
757,757,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
758,758,joy,0.449,0.497,0.434,0.401,0.449,0.449,love
759,759,fear,0.279,0.279,0.3,0.279,0.279,0.279,sadness
760,760,sadness,0.35,0.35,0.376,0.35,0.35,0.35,sadness
761,761,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
762,762,joy,0.833,0.833,0.909,0.833,0.833,0.833,sadness
763,763,joy,0.144,0.144,0.153,0.144,0.144,0.144,sadness
764,764,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
765,765,joy,0.202,0.202,0.217,0.202,0.202,0.202,sadness
766,766,anger,0.245,0.245,0.263,0.245,0.245,0.245,sadness
767,767,surprise,0,0,0,0,0,0,not found
768,768,sadness,0.265,0.265,0.285,0.265,0.265,0.265,sadness
769,769,sadness,0,0,0,0,0,0,not found
770,770,sadness,0,0,0,0,0,0,not found
771,771,joy,0.223,0.223,0.239,0.223,0.223,0.223,sadness
772,772,sadness,0.118,0.118,0.125,0.118,0.118,0.118,sadness
773,773,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
774,774,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
775,775,joy,0.462,0.462,0.5,0.462,0.462,0.462,sadness
776,776,sadness,0.428,0.428,0.464,0.428,0.428,0.428,sadness
777,777,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
778,778,anger,0.38,0.38,0.413,0.38,0.38,0.38,sadness
779,779,sadness,0.214,0.214,0.231,0.214,0.214,0.214,sadness
780,780,joy,0.209,0.209,0.224,0.209,0.209,0.209,sadness
781,781,surprise,0.203,0.203,0.218,0.203,0.203,0.203,sadness
782,782,joy,0.484,0.556,0.443,0.413,0.484,0.484,love
783,783,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
784,784,fear,0.429,0.429,0.462,0.429,0.429,0.429,sadness
785,785,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
786,786,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
787,787,joy,0.389,0.389,0.422,0.389,0.389,0.389,sadness
788,788,love,0.429,0.429,0.462,0.429,0.429,0.429,sadness
789,789,joy,0.199,0.199,0.213,0.199,0.199,0.199,sadness
790,790,joy,0.431,0.431,0.468,0.431,0.431,0.431,sadness
791,791,sadness,0.331,0.331,0.358,0.331,0.331,0.331,sadness
792,792,sadness,0.361,0.385,0.362,0.337,0.361,0.361,love
793,793,joy,0.542,0.542,0.588,0.542,0.542,0.542,sadness
794,794,anger,0.268,0.268,0.287,0.268,0.268,0.268,sadness
795,795,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
796,796,sadness,0.257,0.257,0.275,0.257,0.257,0.257,sadness
797,797,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
798,798,joy,0.33,0.33,0.357,0.33,0.33,0.33,sadness
799,799,love,0.267,0.267,0.287,0.267,0.267,0.267,sadness
800,800,anger,0.218,0.218,0.233,0.218,0.218,0.218,sadness
801,801,anger,0.35,0.35,0.38,0.35,0.35,0.35,sadness
802,802,joy,0.488,0.488,0.486,0.449,0.488,0.488,anger
803,803,sadness,0.52,0.52,0.561,0.52,0.52,0.52,sadness
804,804,joy,0.24,0.24,0.256,0.24,0.24,0.24,sadness
805,805,sadness,0.282,0.282,0.304,0.282,0.282,0.282,sadness
806,806,joy,0.336,0.336,0.367,0.336,0.336,0.336,sadness
807,807,anger,0.441,0.42,0.43,0.399,0.42,0.42,anger
808,808,love,0.227,0.227,0.244,0.227,0.227,0.227,sadness
809,809,anger,0.316,0.316,0.339,0.316,0.316,0.316,sadness
810,810,sadness,0.433,0.433,0.467,0.433,0.433,0.433,sadness
811,811,joy,0.278,0.278,0.299,0.278,0.278,0.278,sadness
812,812,sadness,0.194,0.194,0.21,0.194,0.194,0.194,sadness
813,813,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
814,814,joy,0.298,0.298,0.323,0.298,0.298,0.298,sadness
815,815,fear,0.268,0.268,0.287,0.268,0.268,0.268,sadness
816,816,joy,0.256,0.256,0.277,0.256,0.256,0.256,sadness
817,817,joy,0.316,0.316,0.343,0.316,0.316,0.316,sadness
818,818,sadness,0.258,0.258,0.28,0.258,0.258,0.258,sadness
819,819,joy,0.833,0.833,0.909,0.833,0.833,0.833,sadness
820,820,sadness,0.225,0.225,0.244,0.225,0.225,0.225,sadness
821,821,joy,0.219,0.219,0.235,0.219,0.219,0.219,sadness
822,822,sadness,0,0,0,0,0,0,not found
823,823,sadness,0.431,0.431,0.465,0.431,0.431,0.431,sadness
824,824,joy,0.323,0.323,0.347,0.323,0.323,0.323,sadness
825,825,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
826,826,sadness,0.833,0.833,0.909,0.833,0.833,0.833,sadness
827,827,fear,0.292,0.292,0.315,0.292,0.292,0.292,sadness
828,828,fear,0.196,0.196,0.21,0.196,0.196,0.196,sadness
829,829,joy,0.291,0.291,0.314,0.291,0.291,0.291,sadness
830,830,joy,0.236,0.236,0.251,0.236,0.236,0.236,sadness
831,831,anger,0.366,0.366,0.393,0.366,0.366,0.366,sadness
832,832,fear,0.259,0.259,0.279,0.259,0.259,0.259,sadness
833,833,joy,0,0,0,0,0,0,not found
834,834,sadness,0.308,0.308,0.333,0.308,0.308,0.308,sadness
835,835,joy,0.476,0.476,0.517,0.476,0.476,0.476,sadness
836,836,sadness,0.433,0.433,0.471,0.433,0.433,0.433,sadness
837,837,sadness,0.179,0.179,0.191,0.179,0.179,0.179,sadness
838,838,sadness,0.56,0.56,0.608,0.56,0.56,0.56,sadness
839,839,joy,0.375,0.375,0.406,0.375,0.375,0.375,sadness
840,840,joy,0,0,0,0,0,0,not found
841,841,anger,0.267,0.267,0.286,0.267,0.267,0.267,sadness
842,842,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
843,843,joy,0.275,0.275,0.296,0.275,0.275,0.275,sadness
844,844,love,0.503,0.543,0.499,0.464,0.503,0.503,love
845,845,joy,0.333,0.333,0.364,0.333,0.333,0.333,sadness
846,846,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
847,847,joy,0.281,0.281,0.302,0.281,0.281,0.281,sadness
848,848,joy,0.241,0.241,0.259,0.241,0.241,0.241,sadness
849,849,love,0.261,0.261,0.28,0.261,0.261,0.261,sadness
850,850,sadness,0.24,0.24,0.258,0.24,0.24,0.24,sadness
851,851,anger,0.242,0.242,0.261,0.242,0.242,0.242,sadness
852,852,anger,0.268,0.268,0.287,0.268,0.268,0.268,sadness
853,853,fear,0.287,0.287,0.309,0.287,0.287,0.287,sadness
854,854,fear,0.361,0.361,0.389,0.361,0.361,0.361,sadness
855,855,joy,0.424,0.424,0.459,0.424,0.424,0.424,sadness
856,856,joy,0.111,0.111,0.118,0.111,0.111,0.111,sadness
857,857,joy,0.22,0.22,0.235,0.22,0.22,0.22,sadness
858,858,love,0.284,0.284,0.305,0.284,0.284,0.284,sadness
859,859,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
860,860,joy,0.292,0.292,0.315,0.292,0.292,0.292,sadness
861,861,sadness,0.282,0.282,0.304,0.282,0.282,0.282,sadness
862,862,sadness,0.267,0.267,0.286,0.267,0.267,0.267,sadness
863,863,fear,0.256,0.256,0.278,0.256,0.256,0.256,sadness
864,864,sadness,0.398,0.398,0.433,0.398,0.398,0.398,sadness
865,865,fear,0.277,0.277,0.298,0.277,0.277,0.277,sadness
866,866,sadness,0.451,0.451,0.487,0.451,0.451,0.451,sadness
867,867,sadness,0.226,0.226,0.243,0.226,0.226,0.226,sadness
868,868,joy,0.196,0.196,0.21,0.196,0.196,0.196,sadness
869,869,sadness,0.245,0.245,0.265,0.245,0.245,0.245,sadness
870,870,sadness,0.292,0.292,0.316,0.292,0.292,0.292,sadness
871,871,joy,0.233,0.233,0.249,0.233,0.233,0.233,sadness
872,872,sadness,0.203,0.203,0.217,0.203,0.203,0.203,sadness
873,873,fear,0.536,0.536,0.58,0.536,0.536,0.536,sadness
874,874,sadness,0.425,0.425,0.46,0.425,0.425,0.425,sadness
875,875,joy,0.276,0.276,0.297,0.276,0.276,0.276,sadness
876,876,joy,0.181,0.181,0.192,0.181,0.181,0.181,sadness
877,877,joy,0.16,0.16,0.171,0.16,0.16,0.16,sadness
878,878,anger,0.308,0.308,0.333,0.308,0.308,0.308,sadness
879,879,joy,0.302,0.302,0.327,0.302,0.302,0.302,sadness
880,880,sadness,0.342,0.342,0.37,0.342,0.342,0.342,sadness
881,881,joy,0.309,0.309,0.333,0.309,0.309,0.309,sadness
882,882,love,0.231,0.231,0.248,0.231,0.231,0.231,sadness
883,883,joy,0.272,0.272,0.294,0.272,0.272,0.272,sadness
884,884,sadness,0.237,0.237,0.255,0.237,0.237,0.237,sadness
885,885,joy,0.427,0.427,0.464,0.427,0.427,0.427,sadness
886,886,anger,0.284,0.284,0.306,0.284,0.284,0.284,sadness
887,887,love,0,0,0,0,0,0,not found
888,888,love,0.425,0.425,0.458,0.425,0.425,0.425,sadness
889,889,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
890,890,joy,0.472,0.472,0.513,0.472,0.472,0.472,sadness
891,891,anger,0.587,0.587,0.55,0.51,0.587,0.587,anger
892,892,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
893,893,joy,0.279,0.279,0.3,0.279,0.279,0.279,sadness
894,894,fear,0.128,0.128,0.137,0.128,0.128,0.128,sadness
895,895,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
896,896,anger,0.239,0.239,0.258,0.239,0.239,0.239,sadness
897,897,anger,0,0,0,0,0,0,not found
898,898,joy,0.348,0.348,0.376,0.348,0.348,0.348,sadness
899,899,anger,0.247,0.247,0.268,0.247,0.247,0.247,sadness
900,900,joy,0.231,0.231,0.25,0.231,0.231,0.231,sadness
901,901,joy,0.483,0.483,0.502,0.466,0.483,0.483,sadness
902,902,love,0.429,0.429,0.462,0.429,0.429,0.429,sadness
903,903,joy,0.287,0.287,0.309,0.287,0.287,0.287,sadness
904,904,joy,0.389,0.389,0.424,0.389,0.389,0.389,sadness
905,905,joy,0.225,0.225,0.244,0.225,0.225,0.225,sadness
906,906,sadness,0.234,0.234,0.251,0.234,0.234,0.234,sadness
907,907,sadness,0.297,0.297,0.319,0.297,0.297,0.297,sadness
908,908,joy,0.37,0.37,0.402,0.37,0.37,0.37,sadness
909,909,love,0.206,0.206,0.221,0.206,0.206,0.206,sadness
910,910,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
911,911,joy,0,0,0,0,0,0,not found
912,912,anger,0.358,0.358,0.389,0.358,0.358,0.358,sadness
913,913,sadness,0.235,0.235,0.252,0.235,0.235,0.235,sadness
914,914,sadness,0.434,0.434,0.471,0.434,0.434,0.434,sadness
915,915,sadness,0.379,0.379,0.411,0.379,0.379,0.379,sadness
916,916,love,0.4,0.4,0.432,0.4,0.4,0.4,sadness
917,917,anger,0.341,0.341,0.367,0.341,0.341,0.341,sadness
918,918,sadness,0.308,0.308,0.333,0.308,0.308,0.308,sadness
919,919,fear,0.268,0.268,0.287,0.268,0.268,0.268,sadness
920,920,sadness,0.213,0.213,0.228,0.213,0.213,0.213,sadness
921,921,joy,0.615,0.615,0.667,0.615,0.615,0.615,sadness
922,922,love,0.362,0.362,0.388,0.362,0.362,0.362,sadness
923,923,sadness,0.315,0.315,0.339,0.315,0.315,0.315,sadness
924,924,joy,0.222,0.222,0.238,0.222,0.222,0.222,sadness
925,925,joy,0.283,0.283,0.305,0.283,0.283,0.283,sadness
926,926,surprise,0.217,0.217,0.232,0.217,0.217,0.217,sadness
927,927,joy,0.23,0.23,0.247,0.23,0.23,0.23,sadness
928,928,joy,0.35,0.35,0.38,0.35,0.35,0.35,sadness
929,929,anger,0.226,0.226,0.245,0.226,0.226,0.226,sadness
930,930,surprise,0.288,0.288,0.311,0.288,0.288,0.288,sadness
931,931,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
932,932,surprise,0,0,0,0,0,0,not found
933,933,joy,0.316,0.316,0.341,0.316,0.316,0.316,sadness
934,934,joy,0.22,0.22,0.238,0.22,0.22,0.22,sadness
935,935,fear,0.251,0.251,0.269,0.251,0.251,0.251,sadness
936,936,fear,0.308,0.308,0.333,0.308,0.308,0.308,sadness
937,937,joy,0.341,0.341,0.369,0.341,0.341,0.341,sadness
938,938,sadness,0.289,0.289,0.3,0.279,0.298,0.289,sadness
939,939,sadness,0.833,0.833,0.909,0.833,0.833,0.833,sadness
940,940,love,0.373,0.373,0.404,0.373,0.373,0.373,sadness
941,941,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
942,942,joy,0.33,0.33,0.357,0.33,0.33,0.33,sadness
943,943,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
944,944,love,0.458,0.458,0.501,0.458,0.458,0.458,sadness
945,945,fear,0.643,0.643,0.617,0.566,0.643,0.643,anger
946,946,joy,0.429,0.429,0.467,0.429,0.429,0.429,sadness
947,947,joy,0.279,0.279,0.3,0.279,0.279,0.279,sadness
948,948,joy,0.154,0.154,0.164,0.154,0.154,0.154,sadness
949,949,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
950,950,anger,0.261,0.261,0.284,0.261,0.261,0.261,sadness
951,951,joy,0.337,0.337,0.365,0.337,0.337,0.337,sadness
952,952,sadness,0.283,0.283,0.305,0.283,0.283,0.283,sadness
953,953,sadness,0.285,0.285,0.305,0.285,0.285,0.285,sadness
954,954,sadness,0.483,0.483,0.526,0.483,0.483,0.483,sadness
955,955,sadness,0.269,0.269,0.289,0.269,0.269,0.269,sadness
956,956,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
957,957,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
958,958,anger,0.292,0.292,0.315,0.292,0.292,0.292,sadness
959,959,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
960,960,joy,0.274,0.274,0.297,0.274,0.274,0.274,sadness
961,961,joy,0.435,0.435,0.469,0.435,0.435,0.435,sadness
962,962,anger,0.124,0.124,0.132,0.124,0.124,0.124,sadness
963,963,joy,0.235,0.235,0.252,0.235,0.235,0.235,sadness
964,964,joy,0.615,0.615,0.667,0.615,0.615,0.615,sadness
965,965,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
966,966,sadness,0.202,0.202,0.217,0.202,0.202,0.202,sadness
967,967,love,0.22,0.22,0.236,0.22,0.22,0.22,sadness
968,968,joy,0.297,0.297,0.321,0.297,0.297,0.297,sadness
969,969,sadness,0.29,0.29,0.312,0.29,0.29,0.29,sadness
970,970,anger,0.203,0.203,0.219,0.203,0.203,0.203,sadness
971,971,love,0.279,0.279,0.3,0.279,0.279,0.279,sadness
972,972,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
973,973,love,0.533,0.533,0.571,0.533,0.533,0.533,sadness
974,974,love,0.364,0.364,0.4,0.364,0.364,0.364,sadness
975,975,love,0.308,0.308,0.333,0.308,0.308,0.308,sadness
976,976,joy,0.427,0.427,0.439,0.407,0.448,0.427,joy
977,977,sadness,0.255,0.255,0.274,0.255,0.255,0.255,sadness
978,978,sadness,0.468,0.468,0.508,0.468,0.468,0.468,sadness
979,979,joy,0.217,0.217,0.232,0.217,0.217,0.217,sadness
980,980,fear,0.336,0.336,0.362,0.336,0.336,0.336,sadness
981,981,sadness,0.202,0.202,0.217,0.202,0.202,0.202,sadness
982,982,anger,0.425,0.425,0.42,0.387,0.425,0.425,anger
983,983,joy,0,0,0,0,0,0,not found
984,984,sadness,0.196,0.196,0.21,0.196,0.196,0.196,sadness
985,985,sadness,0.18,0.18,0.194,0.18,0.18,0.18,sadness
986,986,surprise,0,0,0,0,0,0,not found
987,987,joy,0.133,0.133,0.143,0.133,0.133,0.133,sadness
988,988,love,0.213,0.213,0.229,0.213,0.213,0.213,sadness
989,989,sadness,0.515,0.515,0.557,0.515,0.515,0.515,sadness
990,990,anger,0.216,0.216,0.233,0.216,0.216,0.216,sadness
991,991,sadness,0.245,0.245,0.265,0.245,0.245,0.245,sadness
992,992,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
993,993,love,0.293,0.293,0.317,0.293,0.293,0.293,sadness
994,994,anger,0.214,0.214,0.231,0.214,0.214,0.214,sadness
995,995,fear,0.278,0.278,0.299,0.278,0.278,0.278,sadness
996,996,sadness,0.201,0.201,0.216,0.201,0.201,0.201,sadness
997,997,anger,0.248,0.248,0.271,0.248,0.248,0.248,sadness
998,998,joy,0.336,0.336,0.36,0.336,0.336,0.336,sadness
999,999,fear,0.258,0.258,0.276,0.258,0.258,0.258,sadness
1000,1000,surprise,0.202,0.202,0.217,0.202,0.202,0.202,sadness
1001,1001,anger,0.217,0.217,0.233,0.217,0.217,0.217,sadness
1002,1002,joy,0.267,0.267,0.286,0.267,0.267,0.267,sadness
1003,1003,surprise,0.307,0.307,0.333,0.307,0.307,0.307,sadness
1004,1004,sadness,0.266,0.266,0.286,0.266,0.266,0.266,sadness
1005,1005,love,0.212,0.212,0.229,0.212,0.212,0.212,sadness
1006,1006,joy,0,0,0,0,0,0,not found
1007,1007,sadness,0.308,0.308,0.333,0.308,0.308,0.308,sadness
1008,1008,joy,0.292,0.292,0.314,0.292,0.292,0.292,sadness
1009,1009,surprise,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1010,1010,joy,0.251,0.251,0.272,0.251,0.251,0.251,sadness
1011,1011,joy,0.337,0.337,0.362,0.337,0.337,0.337,sadness
1012,1012,joy,0.269,0.269,0.289,0.269,0.269,0.269,sadness
1013,1013,joy,0.533,0.533,0.571,0.533,0.533,0.533,sadness
1014,1014,joy,0.299,0.299,0.322,0.299,0.299,0.299,sadness
1015,1015,anger,0.251,0.251,0.267,0.251,0.251,0.251,sadness
1016,1016,anger,0.44,0.44,0.475,0.44,0.44,0.44,sadness
1017,1017,joy,0.183,0.183,0.197,0.183,0.183,0.183,sadness
1018,1018,sadness,0.338,0.338,0.363,0.338,0.338,0.338,sadness
1019,1019,fear,0.245,0.245,0.261,0.245,0.245,0.245,sadness
1020,1020,joy,0.333,0.333,0.364,0.333,0.333,0.333,sadness
1021,1021,surprise,0.269,0.269,0.288,0.269,0.269,0.269,sadness
1022,1022,sadness,0.288,0.288,0.31,0.288,0.288,0.288,sadness
1023,1023,sadness,0,0,0,0,0,0,not found
1024,1024,sadness,0.365,0.365,0.394,0.365,0.365,0.365,sadness
1025,1025,anger,0.257,0.257,0.275,0.257,0.257,0.257,sadness
1026,1026,anger,0.286,0.286,0.308,0.286,0.286,0.286,sadness
1027,1027,sadness,0.845,0.845,0.839,0.774,0.845,0.845,anger
1028,1028,joy,0.229,0.229,0.246,0.229,0.229,0.229,sadness
1029,1029,anger,0,0,0,0,0,0,not found
1030,1030,sadness,0.243,0.243,0.258,0.243,0.243,0.243,sadness
1031,1031,joy,0.434,0.434,0.468,0.434,0.434,0.434,sadness
1032,1032,sadness,0.297,0.297,0.321,0.297,0.297,0.297,sadness
1033,1033,anger,0.409,0.409,0.442,0.409,0.409,0.409,sadness
1034,1034,joy,0.267,0.267,0.286,0.267,0.267,0.267,sadness
1035,1035,love,0.275,0.275,0.295,0.275,0.275,0.275,sadness
1036,1036,joy,0,0,0,0,0,0,not found
1037,1037,sadness,0.308,0.308,0.333,0.308,0.308,0.308,sadness
1038,1038,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
1039,1039,anger,0.189,0.189,0.202,0.189,0.189,0.189,sadness
1040,1040,anger,0.205,0.205,0.221,0.205,0.205,0.205,sadness
1041,1041,sadness,0,0,0,0,0,0,not found
1042,1042,anger,0,0,0,0,0,0,not found
1043,1043,sadness,0.235,0.235,0.254,0.235,0.235,0.235,sadness
1044,1044,joy,0.227,0.227,0.243,0.227,0.227,0.227,sadness
1045,1045,sadness,0.305,0.305,0.328,0.305,0.305,0.305,sadness
1046,1046,sadness,0.369,0.369,0.397,0.369,0.369,0.369,sadness
1047,1047,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1048,1048,anger,0.615,0.615,0.667,0.615,0.615,0.615,sadness
1049,1049,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1050,1050,joy,0.273,0.273,0.295,0.273,0.273,0.273,sadness
1051,1051,joy,0.337,0.337,0.363,0.337,0.337,0.337,sadness
1052,1052,anger,0.278,0.278,0.298,0.278,0.278,0.278,sadness
1053,1053,anger,0.231,0.231,0.249,0.231,0.231,0.231,sadness
1054,1054,anger,0.268,0.268,0.291,0.268,0.268,0.268,sadness
1055,1055,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
1056,1056,anger,0.28,0.28,0.302,0.28,0.28,0.28,sadness
1057,1057,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
1058,1058,love,0.254,0.254,0.273,0.254,0.254,0.254,sadness
1059,1059,fear,0.234,0.234,0.254,0.234,0.234,0.234,sadness
1060,1060,joy,0.427,0.427,0.46,0.427,0.427,0.427,sadness
1061,1061,love,0.564,0.564,0.612,0.564,0.564,0.564,sadness
1062,1062,joy,0.407,0.407,0.439,0.407,0.407,0.407,sadness
1063,1063,joy,0.235,0.235,0.25,0.235,0.235,0.235,sadness
1064,1064,anger,0.308,0.308,0.333,0.308,0.308,0.308,sadness
1065,1065,love,0.468,0.468,0.508,0.468,0.468,0.468,sadness
1066,1066,joy,0.833,0.833,0.909,0.833,0.833,0.833,sadness
1067,1067,joy,0.21,0.21,0.226,0.21,0.21,0.21,sadness
1068,1068,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
1069,1069,fear,0.444,0.444,0.481,0.444,0.444,0.444,sadness
1070,1070,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1071,1071,love,0.512,0.569,0.489,0.454,0.512,0.512,love
1072,1072,joy,0.473,0.509,0.472,0.438,0.473,0.473,love
1073,1073,surprise,0.279,0.279,0.3,0.279,0.279,0.279,sadness
1074,1074,joy,0.224,0.224,0.24,0.224,0.224,0.224,sadness
1075,1075,sadness,0.429,0.429,0.466,0.429,0.429,0.429,sadness
1076,1076,anger,0.342,0.342,0.342,0.319,0.342,0.342,anger
1077,1077,sadness,0.218,0.218,0.233,0.218,0.218,0.218,sadness
1078,1078,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
1079,1079,joy,0.226,0.226,0.243,0.226,0.226,0.226,sadness
1080,1080,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1081,1081,joy,0.208,0.208,0.224,0.208,0.208,0.208,sadness
1082,1082,joy,0.214,0.214,0.23,0.214,0.214,0.214,sadness
1083,1083,anger,0.833,0.833,0.909,0.833,0.833,0.833,sadness
1084,1084,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1085,1085,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1086,1086,sadness,0.367,0.367,0.399,0.367,0.367,0.367,sadness
1087,1087,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
1088,1088,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
1089,1089,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
1090,1090,joy,0.192,0.192,0.205,0.192,0.192,0.192,sadness
1091,1091,sadness,0.364,0.364,0.4,0.364,0.364,0.364,sadness
1092,1092,sadness,0.143,0.143,0.154,0.143,0.143,0.143,sadness
1093,1093,love,0.174,0.174,0.187,0.174,0.174,0.174,sadness
1094,1094,joy,0.237,0.237,0.256,0.237,0.237,0.237,sadness
1095,1095,joy,0.213,0.213,0.229,0.213,0.213,0.213,sadness
1096,1096,love,0.287,0.287,0.309,0.287,0.287,0.287,sadness
1097,1097,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1098,1098,sadness,0.339,0.339,0.366,0.339,0.339,0.339,sadness
1099,1099,joy,0.274,0.274,0.295,0.274,0.274,0.274,sadness
1100,1100,joy,0.467,0.467,0.507,0.467,0.467,0.467,sadness
1101,1101,joy,0.333,0.333,0.364,0.333,0.333,0.333,sadness
1102,1102,sadness,0.647,0.647,0.705,0.647,0.647,0.647,sadness
1103,1103,sadness,0.406,0.406,0.437,0.406,0.406,0.406,sadness
1104,1104,anger,0.355,0.355,0.383,0.355,0.355,0.355,sadness
1105,1105,sadness,0.271,0.271,0.291,0.271,0.271,0.271,sadness
1106,1106,joy,0,0,0,0,0,0,not found
1107,1107,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1108,1108,joy,0.125,0.125,0.133,0.125,0.125,0.125,sadness
1109,1109,joy,0.315,0.315,0.338,0.315,0.315,0.315,sadness
1110,1110,sadness,0.378,0.378,0.375,0.348,0.378,0.378,anger
1111,1111,joy,0.335,0.335,0.366,0.335,0.335,0.335,sadness
1112,1112,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
1113,1113,sadness,0.279,0.279,0.3,0.279,0.279,0.279,sadness
1114,1114,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
1115,1115,anger,0.227,0.227,0.244,0.227,0.227,0.227,sadness
1116,1116,anger,0.226,0.226,0.245,0.226,0.226,0.226,sadness
1117,1117,sadness,0.267,0.267,0.289,0.267,0.267,0.267,sadness
1118,1118,joy,0.325,0.325,0.35,0.325,0.325,0.325,sadness
1119,1119,joy,0.445,0.445,0.482,0.445,0.445,0.445,sadness
1120,1120,sadness,0,0,0,0,0,0,not found
1121,1121,love,0.133,0.133,0.143,0.133,0.133,0.133,sadness
1122,1122,surprise,0.199,0.199,0.212,0.199,0.199,0.199,sadness
1123,1123,fear,0,0,0,0,0,0,not found
1124,1124,anger,0.182,0.182,0.2,0.182,0.182,0.182,sadness
1125,1125,joy,0.281,0.281,0.303,0.281,0.281,0.281,sadness
1126,1126,surprise,0.333,0.333,0.358,0.333,0.333,0.333,sadness
1127,1127,sadness,0.186,0.186,0.2,0.186,0.186,0.186,sadness
1128,1128,anger,0.248,0.248,0.264,0.248,0.248,0.248,sadness
1129,1129,joy,0.367,0.383,0.379,0.352,0.367,0.367,love
1130,1130,sadness,0.323,0.323,0.349,0.323,0.323,0.323,sadness
1131,1131,fear,0.308,0.308,0.333,0.308,0.308,0.308,sadness
1132,1132,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
1133,1133,joy,0.267,0.267,0.287,0.267,0.267,0.267,sadness
1134,1134,fear,0.308,0.308,0.333,0.308,0.308,0.308,sadness
